loc,ts,tempC,humidity,pressure,windGustKmph
Arunachal Pradesh,2018-09-20 18:00:00,26,87,1009,8
Arunachal Pradesh,2018-09-20 21:00:00,26,87,1012,9
Arunachal Pradesh,2018-09-21 00:00:00,25,87,1011,8
Arunachal Pradesh,2018-09-21 03:00:00,23,90,1011,10
Arunachal Pradesh,2018-09-21 06:00:00,26,75,1013,11
Arunachal Pradesh,2018-09-21 09:00:00,27,67,1012,17
Arunachal Pradesh,2018-09-21 12:00:00,28,69,1011,14
Arunachal Pradesh,2018-09-21 15:00:00,27,84,1010,11
Arunachal Pradesh,2018-09-21 18:00:00,26,86,1012,8
Arunachal Pradesh,2018-09-21 21:00:00,24,87,1015,7
Arunachal Pradesh,2018-09-22 00:00:00,23,85,1014,14
Arunachal Pradesh,2018-09-22 03:00:00,22,87,1014,9
Arunachal Pradesh,2018-09-22 06:00:00,26,73,1015,12
Arunachal Pradesh,2018-09-22 09:00:00,27,68,1014,20
Arunachal Pradesh,2018-09-22 12:00:00,28,70,1012,29
Arunachal Pradesh,2018-09-22 15:00:00,25,86,1010,24
Arunachal Pradesh,2018-09-22 18:00:00,25,90,1012,9
Arunachal Pradesh,2018-09-22 21:00:00,24,91,1015,19
Arunachal Pradesh,2018-09-23 00:00:00,23,93,1014,5
Arunachal Pradesh,2018-09-23 03:00:00,23,94,1013,11
Arunachal Pradesh,2018-09-23 06:00:00,25,86,1014,13
Arunachal Pradesh,2018-09-23 09:00:00,28,68,1013,22
Arunachal Pradesh,2018-09-23 12:00:00,29,70,1011,26
Arunachal Pradesh,2018-09-23 15:00:00,26,87,1009,14
Arunachal Pradesh,2018-09-23 18:00:00,24,92,1011,6
Arunachal Pradesh,2018-09-23 21:00:00,24,93,1013,12
Arunachal Pradesh,2018-09-24 00:00:00,23,94,1012,11
Arunachal Pradesh,2018-09-24 03:00:00,22,93,1010,15
Arunachal Pradesh,2018-09-24 06:00:00,25,85,1012,16
Arunachal Pradesh,2018-09-24 09:00:00,25,89,1011,25
Arunachal Pradesh,2018-09-24 12:00:00,26,89,1009,29
Arunachal Pradesh,2018-09-24 15:00:00,24,95,1007,26
Arunachal Pradesh,2018-09-24 18:00:00,23,97,1010,18
Arunachal Pradesh,2018-09-24 21:00:00,22,97,1011,17
Arunachal Pradesh,2018-09-25 00:00:00,22,96,1010,13
Arunachal Pradesh,2018-09-25 03:00:00,21,96,1009,19
Arunachal Pradesh,2018-09-25 06:00:00,22,96,1011,19
Arunachal Pradesh,2018-09-25 09:00:00,24,84,1009,21
Arunachal Pradesh,2018-09-25 12:00:00,25,83,1008,19
Arunachal Pradesh,2018-09-25 15:00:00,23,96,1007,20
Arunachal Pradesh,2018-09-25 18:00:00,22,98,1009,8
Arunachal Pradesh,2018-09-25 21:00:00,22,98,1010,13
Arunachal Pradesh,2018-09-26 00:00:00,22,97,1009,15
Arunachal Pradesh,2018-09-26 03:00:00,21,97,1008,12
Arunachal Pradesh,2018-09-26 06:00:00,24,90,1010,13
Arunachal Pradesh,2018-09-26 09:00:00,24,83,1009,17
Arunachal Pradesh,2018-09-26 12:00:00,25,87,1008,23
Arunachal Pradesh,2018-09-26 15:00:00,24,95,1007,15
Arunachal Pradesh,2018-09-26 18:00:00,23,97,1009,17
Arunachal Pradesh,2018-09-26 21:00:00,22,96,1011,14
Arunachal Pradesh,2018-09-27 00:00:00,22,96,1010,9
Arunachal Pradesh,2018-09-27 03:00:00,21,96,1009,12
Arunachal Pradesh,2018-09-27 06:00:00,24,88,1010,12
Arunachal Pradesh,2018-09-27 09:00:00,26,84,1010,16
Arunachal Pradesh,2018-09-27 12:00:00,27,85,1009,18
Arunachal Pradesh,2018-09-27 15:00:00,26,95,1006,17
Arunachal Pradesh,2018-09-27 18:00:00,23,97,1010,13
Arunachal Pradesh,2018-09-27 21:00:00,22,96,1012,15
Arunachal Pradesh,2018-09-28 00:00:00,22,95,1012,5
Arunachal Pradesh,2018-09-28 03:00:00,21,95,1010,4
Arunachal Pradesh,2018-09-28 06:00:00,22,89,1011,12
Arunachal Pradesh,2018-09-28 09:00:00,26,82,1012,15
Arunachal Pradesh,2018-09-28 12:00:00,27,73,1009,25
Arunachal Pradesh,2018-09-28 15:00:00,26,87,1007,25
Arunachal Pradesh,2018-09-28 18:00:00,23,88,1010,11
Arunachal Pradesh,2018-09-28 21:00:00,22,90,1013,16
Arunachal Pradesh,2018-09-29 00:00:00,22,92,1012,6
Arunachal Pradesh,2018-09-29 03:00:00,22,92,1011,10
Arunachal Pradesh,2018-09-29 06:00:00,25,74,1012,11
Arunachal Pradesh,2018-09-29 09:00:00,27,67,1010,21
Arunachal Pradesh,2018-09-29 12:00:00,28,69,1009,23
Arunachal Pradesh,2018-09-29 15:00:00,25,86,1007,17
Arunachal Pradesh,2018-09-29 18:00:00,23,88,1010,11
Arunachal Pradesh,2018-09-29 21:00:00,23,89,1012,11
Arunachal Pradesh,2018-09-30 00:00:00,22,89,1011,6
Arunachal Pradesh,2018-09-30 03:00:00,22,90,1010,7
Arunachal Pradesh,2018-09-30 06:00:00,25,79,1012,5
Arunachal Pradesh,2018-09-30 09:00:00,26,67,1011,15
Arunachal Pradesh,2018-09-30 12:00:00,27,69,1008,24
Arunachal Pradesh,2018-09-30 15:00:00,24,88,1006,21
Arunachal Pradesh,2018-09-30 18:00:00,23,89,1009,12
Arunachal Pradesh,2018-09-30 21:00:00,23,90,1011,13
Arunachal Pradesh,2018-10-01 00:00:00,22,91,1010,15
Arunachal Pradesh,2018-10-01 03:00:00,21,92,1010,12
Arunachal Pradesh,2018-10-01 06:00:00,24,75,1011,10
Arunachal Pradesh,2018-10-01 09:00:00,26,66,1011,17
Arunachal Pradesh,2018-10-01 12:00:00,29,66,1009,21
Arunachal Pradesh,2018-10-01 15:00:00,25,84,1008,17
Arunachal Pradesh,2018-10-01 18:00:00,23,87,1010,12
Arunachal Pradesh,2018-10-01 21:00:00,23,87,1013,10
Arunachal Pradesh,2018-10-02 00:00:00,22,86,1012,12
Arunachal Pradesh,2018-10-02 03:00:00,21,87,1011,13
Arunachal Pradesh,2018-10-02 06:00:00,24,85,1013,17
Arunachal Pradesh,2018-10-02 09:00:00,25,67,1012,20
Arunachal Pradesh,2018-10-02 12:00:00,25,70,1010,25
Arunachal Pradesh,2018-10-02 15:00:00,23,89,1009,27
Arunachal Pradesh,2018-10-02 18:00:00,22,86,1012,9
Arunachal Pradesh,2018-10-02 21:00:00,21,83,1014,7
Arunachal Pradesh,2018-10-03 00:00:00,21,84,1013,6
Arunachal Pradesh,2018-10-03 03:00:00,20,86,1012,6
Arunachal Pradesh,2018-10-03 06:00:00,23,75,1014,6
Arunachal Pradesh,2018-10-03 09:00:00,26,66,1013,14
Arunachal Pradesh,2018-10-03 12:00:00,26,68,1011,18
Arunachal Pradesh,2018-10-03 15:00:00,24,87,1010,13
Arunachal Pradesh,2018-10-03 18:00:00,22,86,1012,10
Arunachal Pradesh,2018-10-03 21:00:00,21,85,1014,13
Arunachal Pradesh,2018-10-04 00:00:00,20,83,1014,10
Arunachal Pradesh,2018-10-04 03:00:00,19,83,1014,9
Arunachal Pradesh,2018-10-04 06:00:00,24,64,1015,7
Arunachal Pradesh,2018-10-04 09:00:00,27,56,1013,9
Arunachal Pradesh,2018-10-04 12:00:00,28,60,1011,15
Arunachal Pradesh,2018-10-04 15:00:00,25,81,1010,13
Arunachal Pradesh,2018-10-04 18:00:00,23,81,1011,11
Arunachal Pradesh,2018-10-04 21:00:00,21,80,1014,9
Arunachal Pradesh,2018-10-05 00:00:00,20,81,1013,8
Arunachal Pradesh,2018-10-05 03:00:00,19,81,1013,10
Arunachal Pradesh,2018-10-05 06:00:00,24,61,1015,5
Arunachal Pradesh,2018-10-05 09:00:00,28,55,1013,12
Arunachal Pradesh,2018-10-05 12:00:00,28,60,1011,16
Arunachal Pradesh,2018-10-05 15:00:00,26,80,1010,15
Arunachal Pradesh,2018-10-05 18:00:00,22,80,1011,10
Arunachal Pradesh,2018-10-05 21:00:00,21,79,1013,10
Arunachal Pradesh,2018-10-06 00:00:00,21,81,1014,8
Arunachal Pradesh,2018-10-06 03:00:00,20,82,1012,7
Arunachal Pradesh,2018-10-06 06:00:00,24,68,1014,6
Arunachal Pradesh,2018-10-06 09:00:00,27,60,1013,14
Arunachal Pradesh,2018-10-06 12:00:00,27,62,1011,14
Arunachal Pradesh,2018-10-06 15:00:00,24,82,1010,17
Arunachal Pradesh,2018-10-06 18:00:00,23,82,1011,11
Arunachal Pradesh,2018-10-06 21:00:00,21,81,1014,10
Arunachal Pradesh,2018-10-07 00:00:00,20,81,1013,8
Arunachal Pradesh,2018-10-07 03:00:00,20,81,1013,7
Arunachal Pradesh,2018-10-07 06:00:00,24,64,1015,9
Arunachal Pradesh,2018-10-07 09:00:00,26,59,1012,12
Arunachal Pradesh,2018-10-07 12:00:00,27,62,1010,17
Arunachal Pradesh,2018-10-07 15:00:00,24,82,1009,15
Arunachal Pradesh,2018-10-07 18:00:00,21,82,1011,10
Arunachal Pradesh,2018-10-07 21:00:00,22,82,1013,9
Arunachal Pradesh,2018-10-08 00:00:00,20,85,1012,8
Arunachal Pradesh,2018-10-08 03:00:00,19,86,1013,8
Arunachal Pradesh,2018-10-08 06:00:00,23,70,1014,6
Arunachal Pradesh,2018-10-08 09:00:00,25,62,1012,20
Arunachal Pradesh,2018-10-08 12:00:00,26,64,1010,21
Arunachal Pradesh,2018-10-08 15:00:00,23,85,1010,17
Arunachal Pradesh,2018-10-08 18:00:00,21,83,1011,12
Arunachal Pradesh,2018-10-08 21:00:00,21,80,1013,9
Uttarakhand,2018-09-12 00:00:00,22,93,1008,7
Uttarakhand,2018-09-12 03:00:00,21,91,1007,7
Uttarakhand,2018-09-12 06:00:00,23,75,1007,2
Uttarakhand,2018-09-12 09:00:00,26,62,1007,9
Uttarakhand,2018-09-12 12:00:00,28,74,1005,22
Uttarakhand,2018-09-12 15:00:00,27,83,1004,22
Uttarakhand,2018-09-12 18:00:00,24,89,1005,19
Uttarakhand,2018-09-12 21:00:00,22,90,1006,10
Uttarakhand,2018-09-13 00:00:00,21,89,1005,18
Uttarakhand,2018-09-13 03:00:00,20,87,1005,20
Uttarakhand,2018-09-13 06:00:00,23,77,1006,12
Uttarakhand,2018-09-13 09:00:00,25,70,1007,13
Uttarakhand,2018-09-13 12:00:00,28,68,1006,27
Uttarakhand,2018-09-13 15:00:00,27,82,1004,25
Uttarakhand,2018-09-13 18:00:00,23,88,1005,16
Uttarakhand,2018-09-13 21:00:00,22,89,1007,11
Uttarakhand,2018-09-14 00:00:00,20,89,1007,16
Uttarakhand,2018-09-14 03:00:00,20,88,1007,13
Uttarakhand,2018-09-14 06:00:00,22,74,1008,3
Uttarakhand,2018-09-14 09:00:00,27,60,1010,8
Uttarakhand,2018-09-14 12:00:00,28,60,1009,17
Uttarakhand,2018-09-14 15:00:00,27,79,1007,19
Uttarakhand,2018-09-14 18:00:00,23,88,1008,12
Uttarakhand,2018-09-14 21:00:00,21,87,1009,9
Uttarakhand,2018-09-15 00:00:00,21,86,1009,12
Uttarakhand,2018-09-15 03:00:00,20,83,1009,12
Uttarakhand,2018-09-15 06:00:00,23,69,1010,3
Uttarakhand,2018-09-15 09:00:00,26,55,1011,9
Uttarakhand,2018-09-15 12:00:00,29,58,1010,18
Uttarakhand,2018-09-15 15:00:00,27,76,1008,19
Uttarakhand,2018-09-15 18:00:00,24,89,1008,11
Uttarakhand,2018-09-15 21:00:00,22,86,1010,10
Uttarakhand,2018-09-16 00:00:00,20,82,1009,10
Uttarakhand,2018-09-16 03:00:00,20,71,1009,13
Uttarakhand,2018-09-16 06:00:00,21,59,1009,5
Uttarakhand,2018-09-16 09:00:00,28,47,1010,9
Uttarakhand,2018-09-16 12:00:00,30,47,1008,17
Uttarakhand,2018-09-16 15:00:00,28,64,1006,17
Uttarakhand,2018-09-16 18:00:00,23,72,1006,12
Uttarakhand,2018-09-16 21:00:00,21,69,1008,10
Uttarakhand,2018-09-17 00:00:00,19,67,1008,16
Uttarakhand,2018-09-17 03:00:00,19,62,1007,15
Uttarakhand,2018-09-17 06:00:00,20,54,1008,7
Uttarakhand,2018-09-17 09:00:00,27,40,1009,10
Uttarakhand,2018-09-17 12:00:00,29,39,1007,17
Uttarakhand,2018-09-17 15:00:00,29,61,1005,17
Uttarakhand,2018-09-17 18:00:00,24,69,1006,13
Uttarakhand,2018-09-17 21:00:00,21,64,1007,11
Uttarakhand,2018-09-18 00:00:00,20,57,1007,17
Uttarakhand,2018-09-18 03:00:00,19,52,1007,10
Uttarakhand,2018-09-18 06:00:00,20,49,1008,6
Uttarakhand,2018-09-18 09:00:00,27,36,1009,10
Uttarakhand,2018-09-18 12:00:00,30,40,1008,17
Uttarakhand,2018-09-18 15:00:00,28,60,1005,17
Uttarakhand,2018-09-18 18:00:00,25,65,1006,14
Uttarakhand,2018-09-18 21:00:00,21,63,1007,15
Uttarakhand,2018-09-19 00:00:00,20,59,1007,11
Uttarakhand,2018-09-19 03:00:00,19,54,1007,14
Uttarakhand,2018-09-19 06:00:00,20,48,1008,7
Uttarakhand,2018-09-19 09:00:00,29,37,1010,9
Uttarakhand,2018-09-19 12:00:00,31,44,1008,17
Uttarakhand,2018-09-19 15:00:00,28,65,1005,20
Uttarakhand,2018-09-19 18:00:00,25,71,1006,14
Uttarakhand,2018-09-19 21:00:00,21,62,1007,12
Uttarakhand,2018-09-20 00:00:00,21,48,1008,14
Uttarakhand,2018-09-20 03:00:00,20,37,1007,14
Uttarakhand,2018-09-20 06:00:00,22,43,1008,6
Uttarakhand,2018-09-20 09:00:00,29,38,1010,13
Uttarakhand,2018-09-20 12:00:00,31,43,1009,15
Uttarakhand,2018-09-20 15:00:00,29,64,1008,11
Uttarakhand,2018-09-20 18:00:00,25,70,1008,12
Uttarakhand,2018-09-20 21:00:00,22,67,1010,11
Uttarakhand,2018-09-21 00:00:00,22,63,1010,12
Uttarakhand,2018-09-21 03:00:00,20,60,1011,16
Uttarakhand,2018-09-21 06:00:00,22,59,1012,12
Uttarakhand,2018-09-21 09:00:00,27,54,1012,10
Uttarakhand,2018-09-21 12:00:00,29,59,1012,18
Uttarakhand,2018-09-21 15:00:00,26,82,1010,20
Uttarakhand,2018-09-21 18:00:00,23,93,1011,3
Uttarakhand,2018-09-21 21:00:00,21,89,1012,5
Uttarakhand,2018-09-22 00:00:00,22,93,1013,6
Uttarakhand,2018-09-22 03:00:00,21,93,1011,10
Uttarakhand,2018-09-22 06:00:00,21,91,1012,14
Uttarakhand,2018-09-22 09:00:00,21,92,1014,17
Uttarakhand,2018-09-22 12:00:00,21,89,1014,27
Uttarakhand,2018-09-22 15:00:00,23,86,1010,21
Uttarakhand,2018-09-22 18:00:00,22,88,1012,13
Uttarakhand,2018-09-22 21:00:00,21,86,1014,12
Uttarakhand,2018-09-23 00:00:00,21,84,1013,19
Uttarakhand,2018-09-23 03:00:00,20,81,1012,17
Uttarakhand,2018-09-23 06:00:00,21,76,1013,22
Uttarakhand,2018-09-23 09:00:00,23,73,1015,20
Uttarakhand,2018-09-23 12:00:00,23,79,1013,17
Uttarakhand,2018-09-23 15:00:00,23,81,1011,15
Uttarakhand,2018-09-23 18:00:00,22,85,1012,14
Uttarakhand,2018-09-23 21:00:00,21,82,1013,11
Uttarakhand,2018-09-24 00:00:00,20,87,1012,17
Uttarakhand,2018-09-24 03:00:00,19,92,1010,21
Uttarakhand,2018-09-24 06:00:00,20,89,1011,16
Uttarakhand,2018-09-24 09:00:00,23,82,1011,19
Uttarakhand,2018-09-24 12:00:00,23,84,1011,22
Uttarakhand,2018-09-24 15:00:00,21,89,1008,29
Uttarakhand,2018-09-24 18:00:00,21,90,1009,16
Uttarakhand,2018-09-24 21:00:00,20,88,1010,17
Uttarakhand,2018-09-25 00:00:00,20,86,1010,13
Uttarakhand,2018-09-25 03:00:00,19,85,1008,11
Uttarakhand,2018-09-25 06:00:00,20,83,1009,9
Uttarakhand,2018-09-25 09:00:00,23,78,1011,18
Uttarakhand,2018-09-25 12:00:00,26,73,1011,15
Uttarakhand,2018-09-25 15:00:00,26,77,1008,18
Uttarakhand,2018-09-25 18:00:00,21,85,1009,11
Uttarakhand,2018-09-25 21:00:00,20,78,1010,12
Uttarakhand,2018-09-26 00:00:00,20,73,1009,12
Uttarakhand,2018-09-26 03:00:00,18,65,1008,14
Uttarakhand,2018-09-26 06:00:00,20,59,1008,4
Uttarakhand,2018-09-26 09:00:00,27,53,1010,9
Uttarakhand,2018-09-26 12:00:00,29,59,1010,17
Uttarakhand,2018-09-26 15:00:00,26,80,1007,14
Uttarakhand,2018-09-26 18:00:00,23,89,1008,9
Uttarakhand,2018-09-26 21:00:00,21,87,1010,10
Uttarakhand,2018-09-27 00:00:00,20,84,1010,12
Uttarakhand,2018-09-27 03:00:00,19,78,1009,13
Uttarakhand,2018-09-27 06:00:00,21,66,1010,3
Uttarakhand,2018-09-27 09:00:00,26,61,1012,10
Uttarakhand,2018-09-27 12:00:00,28,60,1011,15
Uttarakhand,2018-09-27 15:00:00,26,77,1009,12
Uttarakhand,2018-09-27 18:00:00,24,82,1010,12
Uttarakhand,2018-09-27 21:00:00,20,79,1012,10
Uttarakhand,2018-09-28 00:00:00,20,75,1012,15
Uttarakhand,2018-09-28 03:00:00,18,69,1011,11
Uttarakhand,2018-09-28 06:00:00,20,60,1011,6
Uttarakhand,2018-09-28 09:00:00,27,50,1013,12
Uttarakhand,2018-09-28 12:00:00,27,52,1012,17
Uttarakhand,2018-09-28 15:00:00,26,72,1011,10
Uttarakhand,2018-09-28 18:00:00,22,76,1011,13
Uttarakhand,2018-09-28 21:00:00,20,71,1012,11
Uttarakhand,2018-09-29 00:00:00,19,68,1012,12
Uttarakhand,2018-09-29 03:00:00,18,63,1011,14
Uttarakhand,2018-09-29 06:00:00,21,56,1012,8
Uttarakhand,2018-09-29 09:00:00,28,43,1014,9
Uttarakhand,2018-09-29 12:00:00,29,47,1013,18
Uttarakhand,2018-09-29 15:00:00,27,70,1010,17
Uttarakhand,2018-09-29 18:00:00,22,75,1011,13
Uttarakhand,2018-09-29 21:00:00,20,73,1012,15
Uttarakhand,2018-09-30 00:00:00,18,68,1011,16
Uttarakhand,2018-09-30 03:00:00,17,61,1010,13
Uttarakhand,2018-09-30 06:00:00,19,55,1011,6
Uttarakhand,2018-09-30 09:00:00,27,43,1012,10
Uttarakhand,2018-09-30 12:00:00,28,47,1011,18
Uttarakhand,2018-09-30 15:00:00,26,70,1009,15
Uttarakhand,2018-09-30 18:00:00,23,76,1010,12
Uttarakhand,2018-09-30 21:00:00,20,73,1010,11
Uttarakhand,2018-10-01 00:00:00,17,63,1010,14
Uttarakhand,2018-10-01 03:00:00,16,53,1009,12
Uttarakhand,2018-10-01 06:00:00,19,51,1010,7
Uttarakhand,2018-10-01 09:00:00,27,38,1012,8
Uttarakhand,2018-10-01 12:00:00,30,42,1010,17
Uttarakhand,2018-10-01 15:00:00,27,64,1009,15
Uttarakhand,2018-10-01 18:00:00,24,68,1010,15
Uttarakhand,2018-10-01 21:00:00,21,62,1011,14
Uttarakhand,2018-10-02 00:00:00,19,53,1011,14
Uttarakhand,2018-10-02 03:00:00,18,46,1010,17
Uttarakhand,2018-10-02 06:00:00,19,48,1012,9
Uttarakhand,2018-10-02 09:00:00,28,33,1014,9
Uttarakhand,2018-10-02 12:00:00,29,39,1012,17
Uttarakhand,2018-10-02 15:00:00,27,62,1010,16
Uttarakhand,2018-10-02 18:00:00,24,64,1010,11
Uttarakhand,2018-10-02 21:00:00,19,61,1012,13
Uttarakhand,2018-10-03 00:00:00,19,55,1011,15
Uttarakhand,2018-10-03 03:00:00,17,50,1010,12
Uttarakhand,2018-10-03 06:00:00,18,51,1011,9
Uttarakhand,2018-10-03 09:00:00,27,36,1013,9
Uttarakhand,2018-10-03 12:00:00,30,38,1012,14
Uttarakhand,2018-10-03 15:00:00,27,60,1010,15
Uttarakhand,2018-10-03 18:00:00,24,64,1010,14
Uttarakhand,2018-10-03 21:00:00,19,64,1012,14
Uttarakhand,2018-10-04 00:00:00,18,62,1012,14
Uttarakhand,2018-10-04 03:00:00,17,57,1012,15
Uttarakhand,2018-10-04 06:00:00,18,52,1013,12
Uttarakhand,2018-10-04 09:00:00,27,33,1014,13
Uttarakhand,2018-10-04 12:00:00,28,39,1014,11
Uttarakhand,2018-10-04 15:00:00,26,63,1012,12
Uttarakhand,2018-10-04 18:00:00,23,66,1012,14
Uttarakhand,2018-10-04 21:00:00,18,64,1013,13
Uttarakhand,2018-10-05 00:00:00,17,59,1014,14
Uttarakhand,2018-10-05 03:00:00,16,54,1013,14
Uttarakhand,2018-10-05 06:00:00,17,51,1015,10
Uttarakhand,2018-10-05 09:00:00,26,34,1016,7
Uttarakhand,2018-10-05 12:00:00,29,38,1014,15
Uttarakhand,2018-10-05 15:00:00,26,62,1012,12
Uttarakhand,2018-10-05 18:00:00,22,67,1012,15
Uttarakhand,2018-10-05 21:00:00,18,62,1013,13
Uttarakhand,2018-10-06 00:00:00,17,54,1013,14
Uttarakhand,2018-10-06 03:00:00,16,46,1012,15
Uttarakhand,2018-10-06 06:00:00,17,45,1013,9
Uttarakhand,2018-10-06 09:00:00,26,32,1016,9
Uttarakhand,2018-10-06 12:00:00,28,36,1014,22
Uttarakhand,2018-10-06 15:00:00,26,59,1012,20
Uttarakhand,2018-10-06 18:00:00,22,59,1012,13
Uttarakhand,2018-10-06 21:00:00,18,56,1013,12
Uttarakhand,2018-10-07 00:00:00,17,49,1013,15
Uttarakhand,2018-10-07 03:00:00,15,44,1012,13
Uttarakhand,2018-10-07 06:00:00,16,45,1013,12
Uttarakhand,2018-10-07 09:00:00,26,29,1015,8
Uttarakhand,2018-10-07 12:00:00,28,36,1013,15
Uttarakhand,2018-10-07 15:00:00,26,61,1011,16
Uttarakhand,2018-10-07 18:00:00,22,63,1011,16
Uttarakhand,2018-10-07 21:00:00,18,61,1013,13
Uttarakhand,2018-10-08 00:00:00,17,58,1012,18
Uttarakhand,2018-10-08 03:00:00,16,52,1011,15
Uttarakhand,2018-10-08 06:00:00,17,51,1012,8
Uttarakhand,2018-10-08 09:00:00,26,36,1013,10
Uttarakhand,2018-10-08 12:00:00,28,41,1012,15
Uttarakhand,2018-10-08 15:00:00,25,64,1009,16
Uttarakhand,2018-10-08 18:00:00,22,69,1010,15
Uttarakhand,2018-10-08 21:00:00,18,63,1011,11
Bihar,2018-09-12 00:00:00,27,82,1005,20
Bihar,2018-09-12 03:00:00,26,85,1005,15
Bihar,2018-09-12 06:00:00,28,75,1005,21
Bihar,2018-09-12 09:00:00,31,59,1005,26
Bihar,2018-09-12 12:00:00,32,59,1002,30
Bihar,2018-09-12 15:00:00,32,69,1001,33
Bihar,2018-09-12 18:00:00,29,80,1003,16
Bihar,2018-09-12 21:00:00,28,83,1003,20
Bihar,2018-09-13 00:00:00,27,86,1002,19
Bihar,2018-09-13 03:00:00,26,87,1003,15
Bihar,2018-09-13 06:00:00,28,74,1005,20
Bihar,2018-09-13 09:00:00,30,58,1004,23
Bihar,2018-09-13 12:00:00,32,57,1002,25
Bihar,2018-09-13 15:00:00,30,66,1001,23
Bihar,2018-09-13 18:00:00,30,72,1004,13
Bihar,2018-09-13 21:00:00,29,76,1005,14
Bihar,2018-09-14 00:00:00,27,81,1004,15
